Slip Angle (deg),IA = -4.0 deg,IA = -3.0 deg,IA = -2.0 deg,IA = -1.0 deg,IA = 0.0 deg,IA = 1.0 deg,IA = 2.0 deg,IA = 3.0 deg,IA = 4.0 deg
-1.5,21.196744271931923,19.020769107923588,17.756790010471295,17.670862281637596,18.562970035731688,16.803467408697482,10.526906098798431,1.83620091584083,-7.068944796975211
-1.3999999999999986,19.835253713136897,17.504923607663,16.01391867930224,15.643663664756286,16.377643727143095,15.21089400915619,9.734748222391836,1.4559346192912166,-7.2893287070556605
-1.299999999999999,18.485708866985956,16.013033612275677,14.304984025167013,13.646809926353177,14.152864686992748,13.439472245137523,8.767493768304487,0.9718499279678305,-7.573606847515441
-1.1999999999999993,17.150956617500253,14.548276836966338,12.634542638299434,11.690691616437691,11.91832069075193,11.515370876308646,7.61839343477136,0.3728730321002244,-7.928309539846342
-1.0999999999999996,15.833791675551582,13.113623382031898,11.006535746138384,9.783786058881386,9.699739352993191,9.46974422132938,6.286173134862132,-0.3518752118472928,-8.360391849394333
-1.0,14.536944420128037,11.711844637952217,9.424363777255572,7.932891255693642,7.5185623069177145,7.336511589580378,4.776106005442544,-1.2124410340429022,-8.877164416019317
-0.8999999999999986,13.263067199886764,10.345518885834167,7.890951925263075,6.143363826228296,5.3920120591726315,5.150073841767045,3.100581297122718,-2.2172137866316497,-9.486170064734884
-0.7999999999999989,12.014719397230193,9.01703381590853,6.408805985314871,4.4193444001205,3.3334242352354178,2.9432841071291804,1.2789849882758368,-3.3719429145937054,-10.194987314783013
-0.6999999999999993,10.794351626747716,7.728586340559465,4.980058531836759,2.7639605640849485,1.3527282676182275,0.7458914400552878,-0.6631808982083104,-4.678667802014859,-11.010940126065416
-0.5999999999999996,9.604289494309779,6.4821801937184365,3.606506067334227,1.1795026033449643,-0.5430160942721709,-1.416449332962319,-2.6958624169466705,-6.134684844973236,-11.940694315736577
-0.5,8.446717379750604,5.27962188701282,2.289638139875608,-0.33242905758116664,-2.349091016211472,-3.5226215515713064,-4.786479193635829,-7.731722140877278,-12.989727214589474
-0.3999999999999986,7.323662723045952,4.122515636745549,1.030659640298103,-1.7708034018241072,-4.062640690119137,-5.556041025845632,-6.902099471813359,-9.455512323774641,-14.161670796139408
-0.29999999999999893,6.236981745296595,3.012257886925212,-0.16949241625729755,-3.1350626172622627,-5.682258543284606,-7.504331526372275,-9.011445408631307,-11.28592893399246,-15.457551735844083
-0.1999999999999993,5.188347618282244,1.950034606674428,-1.3101363149467835,-4.425046702907742,-7.207646859313511,-9.35881190946602,-11.086479622347161,-13.19777230083619,-16.87498483632104
-0.09999999999999964,4.179237371039109,0.9368232655282602,-2.3908303698191125,-5.6409352202469645,-8.639345459994157,-11.113903750044198,-13.10344031888213,-15.162168254460745,-18.407415458043033
0.0,3.2109219830585607,-0.02661877476397238,-3.411354219419072,-6.783192344897637,-9.978521356932918,-12.7665383372696,-15.04331319025931,-17.148409813092094,-20.043543131524803
0.10000000000000142,2.284459525478884,-0.9397584321663198,-4.371718369895602,-7.852517752733302,-11.226792034572187,-14.315612199987223,-16.891820878278082,-19.125972069184044,-21.767078157418034
0.20000000000000107,1.400690970410299,-1.8022866919493903,-5.272161420231451,-8.84984680530418,-12.386089099932008,-15.761489772673858,-18.639060011185972,-21.0663989371131,-23.55696947407486
0.3000000000000007,0.5602387705139734,-2.614116129707388,-6.113142824245284,-9.776334674266383,-13.458612256158139,-17.105595443637544,-20.278887843982943,-22.9448052679078,-25.38818433905011
0.40000000000000036,-0.2364917794464515,-3.375376067463328,-6.895334420665925,-10.6333387142636,-14.44677337984653,-18.350158800149078,-21.80823975739679,-24.74079119194697,-27.233019529586823
0.5,-0.9893084740801602,-4.086405366067583,-7.619610433770482,-11.42240251100852,-15.353151457683065,-19.497982812743324,-23.226535180126042,-26.438827387083723,-29.06274667917979
0.6000000000000014,-1.698225575953276,-4.74774295402469,-8.287035807054803,-12.145240545326983,-16.18045918963053,-20.552263551634695,-24.535080368521463,-28.02824164484922,-30.84947261761426
0.7000000000000011,-2.363454863596562,-5.360116277269501,-8.898852873167376,-12.803722761506881,-16.931517318827385,-21.51645650001263,-25.736550739781208,-29.502768988423462,-32.56797849666291
0.8000000000000007,-2.985394626292036,-5.924427923367849,-9.456466481287208,-13.399858621458554,-17.609233805376938,-22.39417892916104,-26.834568521701318,-30.85987876518214,-34.19711113348302
0.9000000000000004,-3.564616923446871,-6.441740725385152,-9.961427796188087,-13.935780464302239,-18.21658582870973,-23.189139357098135,-27.83337170755163,-32.10001856052112,-35.720631338592476
1.0,-4.10185345178226,-6.91326168463517,-10.415417050807848,-14.41372617591299,-18.756603291576692,-23.905086812578457,-28.737563326283816,-33.22587483044653,-37.127483159265346
1.1000000000000014,-4.597980374363908,-7.340325068123014,-10.820225576969964,-14.836021308368114,-19.232353027073525,-24.545774234900033,-29.551927321319948,-34.241712750546256,-38.411553257483085
1.1999999999999993,-5.054002462831513,-7.724375037062083,-11.1777374588671,-15.205060880184165,-19.64692330085942,-25.11493174333882,-30.28129727121369,-35.15282542130801,-39.57106070238728
